innlegg	N	
and	N	
kommentar	N	
gange	N	sadf
jobb	N	asdf
selskap	N	df
informasjon	N	
prosjekt	N	
krav	N	
forum	N	
samfunn	N	
poeng	N	
tema	N	
rett	N	
periode	N	
forelder	N	
tilfelle	N	
foto	N	
bruker	N	
debatt	N	
hilsen	N	
aktivitet	N	
blogg	N	
video	N	
medium	N	
bedrift	N	
utvikling	N	
produkt	N	
behandling	N	
tittel	N	
sammenheng	N	
start	N	
klage	N	
nett	N	
salg	N	
får	N	
dyr	N	
praksis	N	
fokus	N	
følge	N	
aksje	N	
effekt	N	
sjanse	N	
undersøkelse	N	
lys	N	
styre	N	
sex	N	
følelse	N	
karakter	N	
utvikling	N	
ledelse	N	
økonomi	N	
konsekvens	N	
bolig	N	
utfordring	N	
hensyn	N	
diskusjon	N	
versjon	N	
fordel	N	
tvil	N	
åring	N	
funksjon	N	
besøk	N	
forsøk	N	
middel	N	
opplevelse	N	
utvalg	N	
energi	N	
omgang	N	
metode	N	
tilgang	N	
kompetanse	N	
tube	N	
produksjon	N	
profil	N	
dollar	N	
vise	N	
risiko	N	
skriv	N	
konto	N	
faktum	N	
innsats	N	
feil	N	
sønn	N	
uttrykk	N	
teknologi	N	
logg	N	
vedtak	N	
e-post	N	
publikum	N	
død	N	
or	N	
slags	N	
anmeldelse	N	
sitat	N	
fremtid	N	
detalj	N	
muslim	N	
standard	N	
representant	N	
mobil	N	
runde	N	
handling	N	
samtale	N	
kostnad	N	
aktør	N	
oversikt	N	
trener	N	
næringsliv	N	
inntrykk	N	
flertall	N	
norsk	N	
internett	N	
tidspunkt	N	
felt	N	
bidrag	N	
konklusjon	N	
suksess	N	
art	N	
budsjett	N	
enhet	N	
formål	N	
posisjon	N	
kategori	N	
unntak	N	
begrep	N	
høgskole	N	
nettverk	N	
befolkning	N	
data	N	
arrangement	N	
info	N	
visning	N	
reaksjon	N	
kvartal	N	
utslipp	N	
intervju	N	
respekt	N	
skuespiller	N	
argument	N	
holdning	N	
andel	N	
pause	N	
uttalelse	N	
produsent	N	
sjekk	N	
artist	N	
oppdrag	N	
kjæreste	N	
element	N	
drift	N	
design	N	
sektor	N	
innbygger	N	
advokat	N	
album	N	
soldat	N	
høy	N	
strategi	N	
gir	N	
oppmerksomhet	N	
lenke	N	
stil	N	
fall	N	
forutsetning	N	
festival	N	
hold	N	
kort	N	
handel	N	
alkohol	N	
dato	N	
demokrati	N	
perspektiv	N	
opplæring	N	
halvpart	N	
kjønn	N	
overgang	N	
dialog	N	
forventning	N	
faktor	N	
slags	N	
signal	N	
hjemmeside	N	
velger	N	
børs	N	
lokale	N	
alvor	N	
klikk	N	
ekspert	N	
kombinasjon	N	
bransje	N	
spiss	N	
kommunikasjon	N	
nærhet	N	
plassering	N	
orden	N	
motsetning	N	
rykte	N	
trussel	N	
institutt	N	institutti
kunstner	N	
motstander	N	
keeper	N	
kollega	N	
meny	N	
valp	N	
dose	N	
industri	N	
tilbakemelding	N	
blikk	N	
følge	N	
retningslinje	N	
engasjement	N	
reklame	N	
avgjørelse	N	
økning	N	
do	N	
Øyvind	N	
rase	N	
islam	N	
episode	N	
studie	N	
analyse	N	
arbeidstaker	N	
motstand	N	
skritt	N	
oppgjør	N	
ben	N	
kino	N	
hjem	N	
anbefaling	N	
regi	N	
individ	N	
brudd	N	
tendens	N	
temperatur	N	
leilighet	N	
forhandling	N	
investering	N	
foredrag	N	
initiativ	N	
engelsk	N	
aksjon	N	
arbeidsliv	N	
behandling	N	
klima	N	
likhet	N	
asp	N	
jag	N	
dokumentasjon	N	
partner	N	
svensk	N	
legemiddel	N	
endel	N	
innstilling	N	
service	N	
leverandør	N	
forskrift	N	
Øystein	N	
gass	N	
investor	N	
innspill	N	
Østfold	N	
finner	N	
øvelse	N	
forbruker	N	
virkemiddel	N	
divisjon	N	
læring	N	
innvandrer	N	
presentasjon	N	
søk	N	
finale	N	
show	N	
motiv	N	
utgave	N	
utstilling	N	
fotograf	N	
omfang	N	
team	N	
kapasitet	N	
konkurrent	N	
opptak	N	
regelverk	N	
trend	N	
drap	N	
frist	N	
format	N	
regissør	N	
overgrep	N	
nedgang	N	
husk	N	
synspunkt	N	
administrasjon	N	
opplegg	N	
virkning	N	
utfordring	N	
omtale	N	
henhold	N	
fase	N	
begrunnelse	N	
lur	N	
føler	N	
kriterium	N	
blodsukker	N	
kjendis	N	
problemstilling	N	
oppdatering	N	
corner	N	
foretak	N	
forbruk	N	
oljepris	N	
realitet	N	
regnskap	N	
mangfold	N	
vis	N	
organ	N	
front	N	
medarbeider	N	
opphold	N	
statsbudsjett	N	
kopi	N	
oppløsning	N	
revisor	N	
pc	N	
kong	N	
kampanje	N	
overskudd	N	
sig	N	
måltid	N	
barnevern	N	
fan	N	
struktur	N	
back	N	
rock	N	
valgkamp	N	
humor	N	
beløp	N	
oppfølging	N	
tempo	N	
økning	N	
arena	N	
funn	N	
krise	N	
landbruk	N	
balanse	N	
forlag	N	
henvendelse	N	
deltakelse	N	
rasisme	N	
programvare	N	
menneskerettighet	N	
vis	N	
støy	N	
revolusjon	N	
kapital	N	
rådgiver	N	
innflytelse	N	
konsept	N	
satsing	N	
statsråd	N	
pressemelding	N	
areal	N	
årsmøte	N	
bivirkning	N	
frispark	N	
objektiv	N	
sans	N	
rutine	N	
arkiv	N	
komite	N	
masse	N	
tonn	N	
relasjon	N	
tilknytning	N	
utgave	N	
innslag	N	
befolkning	N	
innføring	N	
sett	N	
kosthold	N	
tidsskrift	N	
utdannelse	N	
reform	N	
dagbok	N	
reduksjon	N	
omsorg	N	
variasjon	N	
kode	N	
minimum	N	
styreleder	N	
finanskrise	N	
oversikt	N	
utgang	N	
vitenskap	N	
utstilling	N	
nav	N	
bydel	N	
skjema	N	
arkitekt	N	
rekord	N	
avsnitt	N	
samsvar	N	
diagnose	N	
musiker	N	
leilighet	N	
tilsyn	N	
språkbruk	N	
landskap	N	
planlegging	N	
definisjon	N	
klikk	N	
bar	N	
pensjon	N	
inngang	N	
deltager	N	
vedlikehold	N	
dansk	N	
klem	N	
beskyttelse	N	
garanti	N	
stemning	N	
fremtid	N	
etterspørsel	N	
forkant	N	
prestasjon	N	
fantasi	N	
ambisjon	N	
utbytte	N	
tropp	N	
motivasjon	N	
landslag	N	
flyktning	N	
huske	N	
sats	N	
preg	N	
ide	N	
forestilling	N	
tilhenger	N	
semester	N	
treff	N	
filosofi	N	
palestiner	N	
presse	N	
ytelse	N	
drama	N	
vaksine	N	
veg	N	
stemning	N	
likestilling	N	
porno	N	
utgivelse	N	
matematikk	N	
symbol	N	
objekt	N	
enighet	N	
erstatning	N	
vitne	N	
forpliktelse	N	
bistand	N	
redaksjon	N	
regime	N	
tilskuer	N	
sjanger	N	
atmosfære	N	
visjon	N	
karriere	N	
helt	N	
respons	N	
hjemmeside	N	
kommunestyre	N	
bonus	N	
referanse	N	
rådmann	N	
kontrast	N	
utdrag	N	
aksjonær	N	
utøver	N	
basis	N	
høring	N	
utsagn	N	
evaluering	N	
utbygging	N	
euro	N	
klimaendring	N	
eksemplar	N	
generalsekretær	N	
bekymring	N	
nestleder	N	
terror	N	
passasjer	N	
sykepleier	N	
kompis	N	
underskudd	N	
stopp	N	
volum	N	
skille	N	
protest	N	
fond	N	
moral	N	
dimensjon	N	
appell	N	
gjennomføring	N	
kriminalitet	N	
handling	N	
database	N	
standpunkt	N	
fravær	N	
styremedlem	N	
landsmøte	N	
kapitalisme	N	
dekning	N	
krise	N	
insulin	N	
usikkerhet	N	
cup	N	
myte	N	
premiere	N	
infrastruktur	N	
finansiering	N	
potensial	N	
underholdning	N	
refleksjon	N	
demonstrasjon	N	
omsetning	N	
samspill	N	
arbeidskraft	N	
lunsj	N	
intensjon	N	
betraktning	N	
retur	N	
klient	N	
sosialisme	N	
base	N	
scoring	N	
oversettelse	N	
action	N	
utvidelse	N	
godkjenning	N	
beregning	N	
bygging	N	
krets	N	
manager	N	
sammenligning	N	
medlemskap	N	
vedlegg	N	
svakhet	N	
hjemmelag	N	
ideologi	N	
mannskap	N	
modul	N	
sone	N	
talent	N	
jury	N	
lenke	N	
skjebne	N	
påmelding	N	
holdning	N	
løft	N	
høydepunkt	N	
pub	N	
prosjektleder	N	
supporter	N	
score	N	
register	N	
mistanke	N	
etablering	N	
studio	N	
innovasjon	N	
server	N	
analytiker	N	
notat	N	
markedsføring	N	
venstreside	N	
hovedperson	N	
tingrett	N	
opposisjon	N	
oppførsel	N	
sensor	N	
konsern	N	
manus	N	
passord	N	
samarbeidspartner	N	
terrorist	N	
gode	N	
installasjon	N	
høyttaler	N	
vesen	N	
serierunde	N	
duell	N	
arkitektur	N	
bevissthet	N	
innkjøp	N	
nybegynner	N	
etikk	N	
komponent	N	
fall	N	
tablett	N	
utenriksminister	N	
inntak	N	
vaksine	N	
norm	N	
prioritering	N	
bakterie	N	
allianse	N	
presse	N	
konsentrasjon	N	
pressekonferanse	N	
drift	N	
dokumentar	N	
forskrift	N	
nyhetsbrev	N	
tastatur	N	
utforming	N	
forestilling	N	
fylkesting	N	
celle	N	
utredning	N	
ulempe	N	
utslag	N	
revisjon	N	
infeksjon	N	
data	N	
utfall	N	
halvår	N	
studiepoeng	N	
moment	N	
harddisk	N	
registrering	N	
talsmann	N	
midtbane	N	
trailer	N	
mandat	N	
bass	N	
direktiv	N	
løper	N	
bildekvalitet	N	
men	N	
bursdag	N	
maleri	N	
forvaltning	N	
megler	N	
depresjon	N	
bevilgning	N	
oppslag	N	
sjokk	N	
nettavis	N	
etat	N	
dagsorden	N	
fans	N	
vell	N	
avslutning	N	
mobbing	N	
klassiker	N	
agent	N	
boligmarked	N	
kronikk	N	
premiss	N	
fagområde	N	
handlingsplan	N	
utspill	N	
elite	N	
peiling	N	
fordeling	N	
bedring	N	
atferd	N	
orgasme	N	
instruktør	N	
kritiker	N	
support	N	
tilnærming	N	
målsetting	N	
instilling	N	
voldtekt	N	
logo	N	
tortur	N	
hjemmebane	N	
seer	N	
turnering	N	
halvtime	N	
overtid	N	
hobby	N	
helsevesen	N	
forberedelse	N	
oppvekst	N	
finansminister	N	
dødsfall	N	
oppmerksomhet	N	
pårørende	N	
verksted	N	
programleder	N	
konstruksjon	N	
omstendighet	N	
håndtering	N	
omsetning	N	
orientering	N	
asylsøker	N	
illustrasjon	N	
flyselskap	N	
korrupsjon	N	
zoom	N	
regulering	N	
friluftsliv	N	
arbeidsmarked	N	
fotballspiller	N	
fotografi	N	
analyse	N	
transaksjon	N	
sort	N	
livsstil	N	
pizza	N	
turnering	N	
avfall	N	
referat	N	
svangerskap	N	
problemstilling	N	
kalender	N	
sky	N	
forelesning	N	
fylkesrådmann	N	
komedie	N	
oppdretter	N	
utkast	N	
plakat	N	
åpenhet	N	
overkant	N	
anvendelse	N	
avvik	N	
konsesjon	N	
abonnement	N	
mappe	N	
kvadratmeter	N	
oppsummering	N	
menneskehet	N	
narkotika	N	
spesifikasjon	N	
publisering	N	
fastlege	N	
inngrep	N	
egenkapital	N	
all	N	
pensum	N	
stortingsrepresentant	N	
lovverk	N	
argumentasjon	N	
Å	N	
sykehjem	N	
gårsdag	N	
cd	N	
stiftelse	N	
ne	N	
oppslutning	N	
tolkning	N	
henvisning	N	
eierskap	N	
personangrep	N	
innstilling	N	
frustrasjon	N	
hurtigbuffer	N	
karriere	N	
formidling	N	
allergi	N	
helsetjeneste	N	
lokalsamfunn	N	
red	N	
disposisjon	N	
arbeidsmiljø	N	
sommerferie	N	
diskriminering	N	
avslutning	N	
sannsynlighet	N	
sone	N	
velferd	N	
singel	N	
import	N	
Østerrike	N	
margin	N	
aksjemarked	N	
bystyre	N	
logikk	N	
